Customer ID,Customer Name,Last Name,Date of Birth,Sales,Year,Outlet Type,City Type,Category of Goods,Region,Country,Segment,Sales Date,Order ID,Order Date,Ship Date,Ship Mode,State,Postal Code,Product ID,Sub-Category,Product Name,Quantity,Discount,Profit
CUST000349,Amber,Jones,1964-06-01,32081.74,2021,Small,Village,Household Items,North,India,Corporate,2023-02-10,ORD000349,2021-09-03,2021-09-08,Standard Class,Madhya Pradesh,462001,PROD000349,Detergents,Detergents - 519,2,0.14,5619.66
CUST000350,Tina,Mclaughlin,1993-04-08,41129.82,2021,Large,Tier 1,Electric Appliances,West,India,Consumer,2020-08-13,ORD000350,2022-07-18,2022-07-23,Second Class,West Bengal,700001,PROD000350,Microwaves,Microwaves - 498,3,0.07,7946.28
CUST000351,Tina,Lynch,2000-09-04,44082.7,2022,Small,Tier 1,Furniture,North,India,Corporate,2022-11-26,ORD000351,2019-06-30,2019-07-04,First Class,Karnataka,560001,PROD000351,Sofas,Sofas - 231,5,0.27,4841.49
CUST000352,Ryan,Jackson,1960-06-28,13492.83,2019,Medium,Tier 2,Sessional Fruits & Vegetables,East,India,Consumer,2021-07-07,ORD000352,2023-05-10,2023-05-15,Same Day,Karnataka,560001,PROD000352,Mangoes,Mangoes - 832,7,0.38,1508.41
CUST000353,Steven,Ward,2005-08-25,47006.35,2022,Small,Tier 2,Electric Appliances,South,India,Consumer,2021-06-07,ORD000353,2019-04-18,2019-04-22,Second Class,Punjab,160001,PROD000353,Fans,Fans - 600,7,0.25,8509.91
CUST000354,Elizabeth,Johnson,1969-08-20,5978.59,2021,Large,Tier 1,Electric Appliances,South,India,Consumer,2019-05-19,ORD000354,2021-03-05,2021-03-07,Standard Class,Uttar Pradesh,226001,PROD000354,Washing Machines,Washing Machines - 905,8,0.41,524.68
CUST000355,Hannah,Coleman,2017-02-26,22189.84,2019,Medium,Tier 1,Dairy Products,West,India,Consumer,2021-06-20,ORD000355,2020-09-23,2020-09-25,Second Class,Madhya Pradesh,462001,PROD000355,Yogurt,Yogurt - 663,1,0.35,2705.76
CUST000356,Christopher,Garrison,2008-01-20,10107.45,2019,Medium,Village,Dairy Products,West,India,Consumer,2021-02-11,ORD000356,2019-02-28,2019-03-05,Same Day,Rajasthan,302001,PROD000356,Milk,Milk - 844,8,0.13,1101.83
CUST000357,Christopher,Pena,2016-11-02,17551.16,2020,Large,Village,Furniture,South,India,Consumer,2023-12-15,ORD000357,2023-12-08,2023-12-09,First Class,Madhya Pradesh,462001,PROD000357,Sofas,Sofas - 145,5,0.06,4785.37
CUST000358,Bradley,Graham,1963-11-29,32189.62,2022,Medium,Tier 1,Dairy Products,South,India,Corporate,2020-01-31,ORD000358,2023-09-15,2023-09-16,Second Class,Madhya Pradesh,462001,PROD000358,Yogurt,Yogurt - 599,8,0.1,5425.1
CUST000359,Linda,Andrade,1990-05-18,36126.61,2019,Medium,Tier 2,Furniture,North,India,Corporate,2023-02-26,ORD000359,2022-08-20,2022-08-22,Second Class,Delhi,110001,PROD000359,Sofas,Sofas - 553,4,0.11,9242.07
CUST000360,Adrian,Robinson,1970-07-21,34061.32,2023,Medium,Tier 2,Fast Food,North,India,Consumer,2020-12-17,ORD000360,2023-06-17,2023-06-21,Second Class,Punjab,160001,PROD000360,Fries,Fries - 928,10,0.03,3758.74
CUST000361,Michael,Parks,1991-12-29,15500.73,2021,Medium,Tier 2,Furniture,West,India,Corporate,2019-10-30,ORD000361,2023-06-20,2023-06-26,First Class,Uttar Pradesh,226001,PROD000361,Chairs,Chairs - 486,9,0.34,1279.88
CUST000362,Joseph,Thomas,2004-09-24,34329.8,2019,Small,Tier 2,Household Items,West,India,Corporate,2019-07-10,ORD000362,2020-01-02,2020-01-04,First Class,West Bengal,700001,PROD000362,Mops,Mops - 555,4,0.1,3585.31
CUST000363,Sergio,Camacho,1971-07-05,37201.18,2022,Medium,Village,Furniture,North,India,Consumer,2019-05-12,ORD000363,2022-09-09,2022-09-11,Standard Class,West Bengal,700001,PROD000363,Chairs,Chairs - 950,8,0.2,6552.74
CUST000364,Tommy,Mcconnell,1965-03-06,38276.14,2020,Large,Village,Electric Appliances,South,India,Corporate,2023-08-07,ORD000364,2019-06-04,2019-06-08,First Class,Punjab,160001,PROD000364,Fans,Fans - 230,5,0.11,5175.46
CUST000365,Michelle,Weiss,1993-07-15,8889.84,2020,Large,Village,Dairy Products,West,India,Corporate,2020-08-19,ORD000365,2019-08-31,2019-09-04,Standard Class,Gujarat,380001,PROD000365,Butter,Butter - 917,9,0.08,1956.35
CUST000366,Brandon,Jackson,2016-06-29,31267.18,2019,Medium,Village,Furniture,North,India,Consumer,2019-05-21,ORD000366,2019-11-15,2019-11-17,Same Day,Punjab,160001,PROD000366,Tables,Tables - 980,9,0.24,5384.38
CUST000367,James,Perez,1966-01-28,32843.81,2019,Large,Village,Fast Food,South,India,Consumer,2021-04-11,ORD000367,2019-03-19,2019-03-23,Same Day,Gujarat,380001,PROD000367,Fries,Fries - 881,4,0.25,6881.08
CUST000368,Julie,Torres,1971-08-30,11528.01,2023,Large,Tier 2,Furniture,North,India,Corporate,2020-12-31,ORD000368,2021-02-08,2021-02-15,First Class,Karnataka,560001,PROD000368,Sofas,Sofas - 723,7,0.49,716.33
CUST000369,Jeanette,Ortiz,2010-06-27,26457.12,2022,Medium,Tier 2,Sessional Fruits & Vegetables,West,India,Consumer,2020-06-07,ORD000369,2021-05-30,2021-06-06,Second Class,Uttar Pradesh,226001,PROD000369,Tomatoes,Tomatoes - 648,2,0.09,6326.16
CUST000370,Vanessa,Everett,1974-05-16,46266.45,2023,Medium,Village,Furniture,South,India,Corporate,2020-05-11,ORD000370,2023-01-20,2023-01-25,Same Day,West Bengal,700001,PROD000370,Beds,Beds - 843,4,0.15,11056.51
CUST000371,Denise,Rodriguez,1952-10-24,1352.14,2019,Medium,Tier 1,Electric Appliances,North,India,Corporate,2019-08-25,ORD000371,2020-01-17,2020-01-21,Same Day,Uttar Pradesh,226001,PROD000371,Refrigerators,Refrigerators - 159,1,0.18,301.11
CUST000372,Kimberly,Ortiz,2000-05-29,22101.79,2019,Small,Village,Sessional Fruits & Vegetables,North,India,Consumer,2021-07-08,ORD000372,2021-08-23,2021-08-24,First Class,Karnataka,560001,PROD000372,Carrots,Carrots - 266,1,0.31,2736.26
CUST000373,Courtney,Gibson,2004-02-02,7737.4,2020,Medium,Village,Sessional Fruits & Vegetables,South,India,Consumer,2019-06-28,ORD000373,2019-10-03,2019-10-08,Second Class,Rajasthan,302001,PROD000373,Mangoes,Mangoes - 338,6,0.23,1719.94
CUST000374,William,Wright,1959-09-08,20515.9,2021,Small,Village,Household Items,East,India,Corporate,2021-01-22,ORD000374,2020-12-24,2020-12-25,Standard Class,Gujarat,380001,PROD000374,Utensils,Utensils - 146,7,0.21,3113.44
CUST000375,Michael,Mendez,1991-08-12,47423.71,2023,Large,Tier 1,Dairy Products,West,India,Consumer,2019-01-29,ORD000375,2021-05-24,2021-05-30,First Class,Karnataka,560001,PROD000375,Butter,Butter - 146,1,0.42,4079.88
CUST000376,Ivan,Blair,1974-06-11,41107.77,2022,Large,Tier 2,Household Items,East,India,Consumer,2023-07-15,ORD000376,2021-02-27,2021-03-04,Standard Class,Rajasthan,302001,PROD000376,Detergents,Detergents - 296,1,0.32,5417.74
CUST000377,Alex,Lewis,1970-10-09,34014.9,2020,Large,Village,Electric Appliances,West,India,Corporate,2020-12-10,ORD000377,2022-07-06,2022-07-11,First Class,Delhi,110001,PROD000377,Fans,Fans - 583,6,0.11,4954.48
CUST000378,Andrea,Johnson,1980-12-16,27627.97,2019,Large,Tier 2,Electric Appliances,West,India,Consumer,2022-11-02,ORD000378,2023-10-02,2023-10-03,Standard Class,Gujarat,380001,PROD000378,Fans,Fans - 195,6,0.29,4312.67
CUST000379,Alexandra,Sanders,1997-05-31,47534.31,2022,Small,Village,Sessional Fruits & Vegetables,North,India,Consumer,2020-01-09,ORD000379,2022-09-21,2022-09-27,Standard Class,Gujarat,380001,PROD000379,Tomatoes,Tomatoes - 549,2,0.05,9162.32
CUST000380,Thomas,Garcia,2013-03-03,32249.38,2023,Small,Village,Dairy Products,North,India,Corporate,2023-06-15,ORD000380,2022-12-03,2022-12-05,Standard Class,West Bengal,700001,PROD000380,Yogurt,Yogurt - 440,2,0.32,5053.71
CUST000381,Alan,Jones,2004-01-29,31819.93,2023,Small,Village,Electric Appliances,East,India,Consumer,2019-06-24,ORD000381,2020-01-27,2020-01-31,Second Class,Karnataka,560001,PROD000381,Fans,Fans - 919,6,0.37,4180.73
CUST000382,Victor,Reyes,1979-12-31,46085.21,2022,Large,Tier 2,Furniture,East,India,Corporate,2019-04-09,ORD000382,2023-12-21,2023-12-27,Standard Class,Uttar Pradesh,226001,PROD000382,Tables,Tables - 115,9,0.1,11050.68
CUST000383,Michael,Wells,1996-05-10,13626.7,2022,Small,Village,Dairy Products,North,India,Corporate,2019-01-07,ORD000383,2021-08-19,2021-08-21,Standard Class,Rajasthan,302001,PROD000383,Butter,Butter - 886,1,0.12,1838.53
CUST000384,Thomas,Cain,1954-02-12,26800.38,2021,Medium,Village,Sessional Fruits & Vegetables,East,India,Corporate,2019-07-06,ORD000384,2022-08-25,2022-09-01,Standard Class,Delhi,110001,PROD000384,Carrots,Carrots - 320,10,0.26,3750.99
CUST000385,Jamie,Olson,1993-05-25,46165.21,2021,Large,Tier 2,Dairy Products,West,India,Corporate,2021-01-15,ORD000385,2020-06-26,2020-06-28,Same Day,Karnataka,560001,PROD000385,Cheese,Cheese - 449,4,0.04,11192.67
CUST000386,Andrea,Jordan,1958-03-13,40185.03,2021,Large,Village,Dairy Products,West,India,Consumer,2019-06-07,ORD000386,2023-07-20,2023-07-26,Same Day,Karnataka,560001,PROD000386,Yogurt,Yogurt - 687,10,0.36,6057.3
CUST000387,Michael,Mays,2009-12-03,40751.93,2021,Small,Tier 1,Household Items,East,India,Consumer,2023-03-22,ORD000387,2020-02-13,2020-02-16,Second Class,Rajasthan,302001,PROD000387,Buckets,Buckets - 704,4,0.1,7886.37
CUST000388,Nicole,Turner,1971-05-02,45747.31,2022,Small,Village,Household Items,West,India,Consumer,2021-10-17,ORD000388,2020-10-27,2020-11-02,First Class,Gujarat,380001,PROD000388,Buckets,Buckets - 534,3,0.14,5298.67
CUST000389,Mathew,Fischer,1959-09-06,39062.68,2020,Medium,Tier 1,Electric Appliances,West,India,Consumer,2021-09-29,ORD000389,2023-08-17,2023-08-19,Same Day,Tamil Nadu,600001,PROD000389,Microwaves,Microwaves - 675,1,0.11,5549.2
CUST000390,Kenneth,Brown,1984-12-23,45588.46,2022,Large,Tier 2,Electric Appliances,North,India,Consumer,2021-12-30,ORD000390,2023-03-01,2023-03-02,First Class,Delhi,110001,PROD000390,Fans,Fans - 772,6,0.29,5525.93
CUST000391,Robert,Obrien,1965-07-14,45499.1,2021,Small,Tier 2,Fast Food,West,India,Consumer,2021-12-22,ORD000391,2023-06-18,2023-06-25,First Class,West Bengal,700001,PROD000391,Fries,Fries - 986,9,0.42,4514.76
CUST000392,Garrett,Trujillo,1994-05-13,41413.93,2020,Small,Tier 1,Household Items,East,India,Corporate,2020-12-02,ORD000392,2020-12-05,2020-12-11,Second Class,Delhi,110001,PROD000392,Utensils,Utensils - 109,1,0.26,5258.35
CUST000393,Dean,Strong,1970-01-19,45107.54,2020,Large,Tier 1,Furniture,East,India,Corporate,2020-11-19,ORD000393,2019-08-05,2019-08-12,Standard Class,Uttar Pradesh,226001,PROD000393,Tables,Tables - 324,4,0.25,7583.21
CUST000394,Jill,Marsh,1992-10-16,34039,2021,Large,Tier 1,Household Items,East,India,Corporate,2022-10-23,ORD000394,2019-03-13,2019-03-18,First Class,Rajasthan,302001,PROD000394,Detergents,Detergents - 181,10,0.42,5093.91
CUST000395,Danielle,Brown,1975-12-27,40590.09,2023,Large,Tier 2,Household Items,North,India,Corporate,2020-11-01,ORD000395,2022-05-29,2022-06-05,Standard Class,West Bengal,700001,PROD000395,Buckets,Buckets - 816,1,0.32,2761.32
CUST000396,Tanya,Wilkinson,2000-05-26,18374.67,2023,Small,Tier 2,Furniture,West,India,Corporate,2019-12-10,ORD000396,2022-08-20,2022-08-27,Second Class,Uttar Pradesh,226001,PROD000396,Beds,Beds - 283,7,0.32,1445.34
CUST000397,Louis,Oneal,1986-10-03,42313.3,2023,Medium,Village,Furniture,West,India,Corporate,2022-05-24,ORD000397,2021-03-13,2021-03-19,Second Class,Delhi,110001,PROD000397,Chairs,Chairs - 440,3,0.46,5988.95
CUST000398,Kelly,Silva,1962-07-09,19270.5,2023,Medium,Tier 1,Household Items,North,India,Corporate,2021-04-23,ORD000398,2020-10-23,2020-10-24,Same Day,Tamil Nadu,600001,PROD000398,Mops,Mops - 874,5,0.43,1325.84
CUST000399,Cynthia,Smith,1991-09-07,5583.78,2020,Medium,Tier 2,Household Items,North,India,Consumer,2021-01-28,ORD000399,2019-11-27,2019-11-28,Second Class,Madhya Pradesh,462001,PROD000399,Buckets,Buckets - 595,8,0.18,630.45
CUST000400,Todd,Dougherty,2008-05-19,11246.49,2023,Small,Tier 2,Electric Appliances,East,India,Consumer,2022-02-23,ORD000400,2021-10-12,2021-10-13,First Class,West Bengal,700001,PROD000400,Fans,Fans - 841,2,0.04,1354.48
CUST000401,Denise,Paul,2002-08-25,7283.12,2023,Small,Tier 1,Electric Appliances,South,India,Corporate,2021-06-21,ORD000401,2020-03-21,2020-03-26,Second Class,Delhi,110001,PROD000401,Washing Machines,Washing Machines - 254,4,0.41,1157.45
CUST000402,Ashley,Mccoy,1970-12-02,34030.59,2020,Large,Tier 1,Fast Food,South,India,Corporate,2021-10-20,ORD000402,2019-02-23,2019-02-26,First Class,Delhi,110001,PROD000402,Sandwiches,Sandwiches - 868,4,0.33,3750.77
CUST000403,Garrett,Chen,1952-05-11,436.49,2021,Large,Village,Sessional Fruits & Vegetables,East,India,Consumer,2019-12-31,ORD000403,2019-07-29,2019-07-31,Same Day,Delhi,110001,PROD000403,Apples,Apples - 644,3,0.15,98.88
CUST000404,Joanne,Reid,1969-03-03,22889.27,2022,Large,Tier 1,Furniture,North,India,Corporate,2023-04-17,ORD000404,2023-09-20,2023-09-25,First Class,Delhi,110001,PROD000404,Tables,Tables - 206,8,0.47,1378.93
CUST000405,Deborah,Hamilton,1982-06-26,27350.98,2021,Large,Tier 2,Household Items,South,India,Corporate,2020-10-13,ORD000405,2022-01-09,2022-01-14,First Class,Madhya Pradesh,462001,PROD000405,Mops,Mops - 470,10,0.2,4558.57
CUST000406,Cheryl,Murray,1969-10-03,11236.35,2021,Medium,Village,Electric Appliances,East,India,Consumer,2019-08-17,ORD000406,2020-08-10,2020-08-14,Standard Class,Madhya Pradesh,462001,PROD000406,Fans,Fans - 905,4,0.32,1191.23
CUST000407,Todd,Huffman,1954-07-09,24886.4,2020,Medium,Tier 1,Electric Appliances,North,India,Corporate,2021-06-17,ORD000407,2021-06-13,2021-06-19,Same Day,Maharashtra,400001,PROD000407,Microwaves,Microwaves - 355,4,0.12,3725.12
CUST000408,Stephen,Ruiz,2009-12-13,13572.54,2021,Medium,Tier 2,Fast Food,South,India,Corporate,2019-04-09,ORD000408,2020-02-14,2020-02-18,Same Day,Maharashtra,400001,PROD000408,Burgers,Burgers - 222,4,0.01,3548.1
CUST000409,Arthur,Hernandez,1981-07-14,32688.4,2019,Small,Tier 2,Dairy Products,South,India,Consumer,2022-07-06,ORD000409,2019-10-04,2019-10-05,Same Day,Maharashtra,400001,PROD000409,Cheese,Cheese - 607,9,0.07,8578.83
CUST000410,Jeffrey,Silva,1965-08-31,40512.57,2023,Large,Village,Electric Appliances,South,India,Consumer,2023-05-17,ORD000410,2021-09-14,2021-09-17,Standard Class,Madhya Pradesh,462001,PROD000410,Microwaves,Microwaves - 802,5,0.22,8621.03
CUST000411,Richard,Howell,1951-06-13,18182.79,2023,Small,Tier 1,Furniture,North,India,Consumer,2021-01-24,ORD000411,2023-12-06,2023-12-07,First Class,Maharashtra,400001,PROD000411,Tables,Tables - 357,5,0.34,3555.08
CUST000412,Kimberly,Bernard,2008-01-12,35521.71,2021,Large,Village,Household Items,East,India,Corporate,2022-05-18,ORD000412,2023-02-01,2023-02-02,First Class,Madhya Pradesh,462001,PROD000412,Mops,Mops - 846,4,0.21,3154.96
CUST000413,Craig,Bowers,2017-04-27,21920.03,2019,Small,Tier 1,Electric Appliances,South,India,Corporate,2020-05-06,ORD000413,2021-11-27,2021-12-04,Standard Class,Gujarat,380001,PROD000413,Microwaves,Microwaves - 763,6,0.33,1935.48
CUST000414,Frank,Barber,2018-03-09,24459.41,2020,Small,Tier 2,Fast Food,South,India,Consumer,2023-03-14,ORD000414,2022-09-27,2022-10-03,Same Day,Tamil Nadu,600001,PROD000414,Fries,Fries - 690,10,0.36,4410.26
CUST000415,Rodney,Williams,2008-02-08,48912.9,2023,Large,Tier 2,Dairy Products,East,India,Corporate,2020-11-09,ORD000415,2020-07-03,2020-07-06,First Class,Uttar Pradesh,226001,PROD000415,Cheese,Cheese - 865,10,0.45,6206.93
CUST000416,Brian,Lee,2002-07-03,34791.37,2021,Medium,Village,Sessional Fruits & Vegetables,South,India,Consumer,2019-10-14,ORD000416,2021-05-23,2021-05-24,Standard Class,Madhya Pradesh,462001,PROD000416,Apples,Apples - 796,7,0.02,4759.38
CUST000417,Adrian,Whitaker,1955-07-14,24638.86,2022,Large,Village,Electric Appliances,East,India,Corporate,2019-10-07,ORD000417,2022-07-31,2022-08-07,Standard Class,Madhya Pradesh,462001,PROD000417,Fans,Fans - 636,10,0.2,2119.8
CUST000418,Amy,Webb,1972-04-06,37500.03,2019,Medium,Tier 1,Dairy Products,West,India,Corporate,2019-06-11,ORD000418,2022-03-19,2022-03-25,Standard Class,Rajasthan,302001,PROD000418,Cheese,Cheese - 508,8,0.22,6918.4
CUST000419,Corey,Gonzalez,2005-07-02,12182.79,2023,Medium,Tier 1,Sessional Fruits & Vegetables,West,India,Corporate,2020-11-13,ORD000419,2021-10-25,2021-10-26,Same Day,Tamil Nadu,600001,PROD000419,Carrots,Carrots - 557,9,0.18,2760.66
CUST000420,Nathan,Martinez,1965-10-08,18913.59,2019,Small,Tier 1,Sessional Fruits & Vegetables,East,India,Consumer,2023-11-04,ORD000420,2022-05-16,2022-05-21,Standard Class,West Bengal,700001,PROD000420,Apples,Apples - 669,2,0.25,3135.56
CUST000421,Scott,Brown,2002-06-09,34770.67,2021,Small,Village,Household Items,West,India,Corporate,2021-08-25,ORD000421,2023-09-18,2023-09-19,Same Day,Uttar Pradesh,226001,PROD000421,Detergents,Detergents - 888,4,0.04,6347.01
CUST000422,Cynthia,Booker,1950-12-02,7292.02,2022,Medium,Tier 2,Electric Appliances,South,India,Corporate,2019-06-18,ORD000422,2023-05-23,2023-05-28,Same Day,Tamil Nadu,600001,PROD000422,Microwaves,Microwaves - 512,3,0.43,694.1
CUST000423,Kimberly,Frederick,1955-03-17,16160.18,2020,Small,Village,Furniture,North,India,Corporate,2019-06-18,ORD000423,2020-06-09,2020-06-16,Standard Class,Uttar Pradesh,226001,PROD000423,Tables,Tables - 685,10,0.12,3212.98
CUST000424,Michael,King,1978-02-08,10813.4,2019,Small,Tier 2,Electric Appliances,North,India,Consumer,2021-08-24,ORD000424,2021-09-11,2021-09-13,Standard Class,Gujarat,380001,PROD000424,Microwaves,Microwaves - 453,6,0.02,2831.01
CUST000425,Whitney,Diaz,1969-10-17,35146.37,2020,Large,Tier 1,Sessional Fruits & Vegetables,North,India,Consumer,2020-12-09,ORD000425,2022-05-21,2022-05-27,First Class,Delhi,110001,PROD000425,Carrots,Carrots - 638,4,0.02,7503.53
CUST000426,Nicole,King,1991-06-13,35319.81,2022,Medium,Tier 1,Household Items,West,India,Consumer,2023-05-08,ORD000426,2019-08-13,2019-08-18,Second Class,Karnataka,560001,PROD000426,Buckets,Buckets - 304,9,0.45,2335.87
CUST000427,William,Cook,1975-02-28,48593.35,2022,Large,Tier 1,Household Items,East,India,Consumer,2022-01-01,ORD000427,2023-12-23,2023-12-29,Same Day,Maharashtra,400001,PROD000427,Detergents,Detergents - 989,4,0.32,4776.85
CUST000428,Elizabeth,Kelley,1950-05-14,15399.26,2020,Large,Tier 2,Sessional Fruits & Vegetables,North,India,Consumer,2021-06-25,ORD000428,2021-06-05,2021-06-12,First Class,Punjab,160001,PROD000428,Carrots,Carrots - 704,8,0.22,1261.98
CUST000429,Eric,Martin,1995-06-04,29959.31,2021,Medium,Tier 2,Sessional Fruits & Vegetables,South,India,Corporate,2021-01-19,ORD000429,2019-11-21,2019-11-28,Same Day,Gujarat,380001,PROD000429,Carrots,Carrots - 575,9,0.41,4690.06
CUST000430,Courtney,Johnson,2013-03-22,23148.87,2020,Medium,Tier 1,Fast Food,East,India,Consumer,2020-05-02,ORD000430,2023-04-27,2023-05-01,First Class,Delhi,110001,PROD000430,Burgers,Burgers - 909,6,0.3,2247.82
CUST000431,Russell,Robertson,1971-02-22,27251.76,2021,Large,Tier 1,Furniture,West,India,Corporate,2021-10-07,ORD000431,2022-12-15,2022-12-18,Same Day,Uttar Pradesh,226001,PROD000431,Tables,Tables - 465,2,0.14,3117.78
CUST000432,Jonathon,Flynn,1969-05-15,37969.77,2020,Small,Tier 2,Sessional Fruits & Vegetables,South,India,Consumer,2023-01-07,ORD000432,2020-11-08,2020-11-12,Standard Class,Rajasthan,302001,PROD000432,Mangoes,Mangoes - 197,4,0.24,3083.93
CUST000433,Mathew,Oneal,1958-06-08,12898.59,2019,Large,Tier 1,Fast Food,South,India,Consumer,2019-06-18,ORD000433,2023-04-30,2023-05-02,Same Day,Tamil Nadu,600001,PROD000433,Fries,Fries - 260,10,0.15,1567.8
CUST000434,Larry,Wilson,2007-12-30,33400.3,2022,Medium,Tier 1,Fast Food,South,India,Consumer,2020-04-18,ORD000434,2023-08-28,2023-08-30,Second Class,Delhi,110001,PROD000434,Fries,Fries - 367,9,0.5,3825.95
CUST000435,Nicholas,Watkins,1968-11-12,44905.72,2019,Small,Village,Furniture,North,India,Corporate,2020-08-09,ORD000435,2020-05-06,2020-05-12,Same Day,Rajasthan,302001,PROD000435,Beds,Beds - 119,9,0.08,10942.36
CUST000436,Jessica,Davis,1986-05-20,44450.73,2021,Medium,Tier 1,Sessional Fruits & Vegetables,East,India,Corporate,2023-10-23,ORD000436,2022-12-08,2022-12-10,Second Class,Maharashtra,400001,PROD000436,Mangoes,Mangoes - 374,6,0.19,9209.14
CUST000437,Robert,Kirby,1951-04-16,48987.73,2020,Small,Tier 2,Household Items,South,India,Consumer,2022-09-10,ORD000437,2019-03-05,2019-03-12,Same Day,Maharashtra,400001,PROD000437,Buckets,Buckets - 125,6,0.39,7767.27
CUST000438,Joanne,Merritt,1953-08-11,8178.71,2021,Medium,Tier 1,Sessional Fruits & Vegetables,North,India,Corporate,2023-06-15,ORD000438,2021-05-23,2021-05-27,First Class,Rajasthan,302001,PROD000438,Apples,Apples - 966,2,0.02,1025.75
CUST000439,Jeffrey,Hamilton,2008-07-01,27015.61,2019,Large,Village,Furniture,North,India,Consumer,2022-11-11,ORD000439,2023-02-23,2023-02-24,Same Day,Gujarat,380001,PROD000439,Beds,Beds - 530,3,0.18,5442.17
CUST000440,Bruce,Garcia,1976-10-31,47903.21,2019,Small,Village,Furniture,West,India,Corporate,2019-11-08,ORD000440,2021-07-20,2021-07-25,Same Day,Punjab,160001,PROD000440,Beds,Beds - 215,8,0.41,7945.14
CUST000441,Jill,Kelly,1984-07-17,32197.57,2022,Large,Tier 1,Fast Food,North,India,Consumer,2019-11-09,ORD000441,2023-05-19,2023-05-25,Same Day,Maharashtra,400001,PROD000441,Sandwiches,Sandwiches - 490,2,0.06,3288.39
CUST000442,Lori,Barber,1984-03-23,28877.16,2023,Large,Tier 1,Sessional Fruits & Vegetables,West,India,Corporate,2022-11-14,ORD000442,2023-03-22,2023-03-24,First Class,West Bengal,700001,PROD000442,Tomatoes,Tomatoes - 257,7,0.4,2442.77
